Change,2016_to_2017,2017_to_2018,2018_to_2019,2019_to_2020,2020_to_2021,2021_to_2022,2022_to_2023
bare_soil_to_flooded_vegetation,9.0,0.0,0.0,8.0,0.0,86.0,5.0
bare_soil_to_crops,240946.23921568628,60172.5725490196,220135.26274509804,168353.7568627451,157557.3843137255,94300.79607843136,139296.5294117647
bare_soil_to_shrub_and_scrub,80422.70196078431,400737.1215686274,152854.26274509807,861941.9843137254,663308.3333333333,2242604.886274508,242775.15294117646
bare_soil_to_built,521.3686274509804,2720.286274509804,2483.066666666666,7984.560784313726,3464.6,6193.545098039214,938.8274509803921
bare_soil_to_bare_soil,13811627.584313791,14845323.584313793,15005563.88627458,14873512.360784382,14418093.898039278,12407795.152941221,12412442.63921573
bare_soil_to_snow_and_ice,0.0,0.0,0.0,71.0,0.0,0.0,4.0
snow_and_ice_to_water,0.0,0.0,0.0,0.0,2.0,0.0,0.0
snow_and_ice_to_trees,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snow_and_ice_to_grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snow_and_ice_to_flooded_vegetation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snow_and_ice_to_crops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snow_and_ice_to_shrub_and_scrub,0.0,0.0,0.0,0.0,20.0,0.0,0.0
snow_and_ice_to_built,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snow_and_ice_to_bare_soil,0.0,0.0,0.0,0.0,40.0,7.0,2.0
snow_and_ice_to_snow_and_ice,0.0,0.0,0.0,0.0,9.0,2.0,0.0
