Change,2016_to_2017,2017_to_2018,2018_to_2019,2019_to_2020,2020_to_2021,2021_to_2022,2022_to_2023
crops_to_grass,27010.733333333334,35886.87450980392,13359.188235294117,466170.1098039216,41916.73333333334,624951.2980392157,247343.2862745098
crops_to_flooded_vegetation,59.0,220.0,6.0,74.0,29.0,204.0,50.0
crops_to_crops,3596461.623529412,5453777.054901961,6678611.278431374,6250615.447058824,5435176.752941177,2322408.411764706,1187304.9333333333
crops_to_shrub_and_scrub,124605.08235294119,932001.968627451,236911.89803921568,3648245.3176470594,1015971.5450980392,3451754.000000001,903486.074509804
crops_to_built,2277.0,4842.309803921569,5054.274509803921,3675.4823529411765,7627.396078431372,6169.03137254902,4635.082352941176
crops_to_bare_soil,456486.05490196083,305356.56862745096,301197.0078431372,560793.9215686275,1020709.8156862747,589250.5686274511,360987.5450980392
crops_to_snow_and_ice,0.0,0.0,0.0,0.0,0.0,3.0,13.0
shrub_and_scrub_to_water,22685.572549019606,10877.580392156862,43145.80392156863,79708.26274509804,9564.176470588234,33704.12549019608,33878.25490196078
shrub_and_scrub_to_trees,695885.7999999998,963326.694117647,712788.3921568628,4844722.705882354,230336.96470588233,4304213.043137255,1751793.3686274511
shrub_and_scrub_to_grass,145209.42352941178,100368.20784313726,70305.85098039216,379562.99215686275,120352.01176470588,750165.6745098041,157803.29411764705
shrub_and_scrub_to_flooded_vegetation,2.0,28.0,36.0,185.0,1.0,175.0,196.0
shrub_and_scrub_to_crops,2535625.784313726,497807.95686274517,2662345.749019608,387616.231372549,1269254.6156862748,199042.88235294117,141178.63921568627
shrub_and_scrub_to_shrub_and_scrub,46866497.47058815,47369352.03137247,46915061.03921564,45002461.69019597,48802017.26274496,48971049.28627437,55803554.54901948
shrub_and_scrub_to_built,5673.1882352941175,7787.192156862745,8009.611764705882,6363.141176470588,6209.4,13520.078431372549,4791.427450980392
shrub_and_scrub_to_bare_soil,8748915.823529411,2716481.192156863,3281242.749019608,544232.8980392157,5179232.678431374,661151.0784313725,1643324.4627450986
shrub_and_scrub_to_snow_and_ice,0.0,0.0,0.0,0.0,0.0,33.0,7.0
built_to_water,18.0,84.0,9.0,210.0,23.0,145.0,220.0
built_to_trees,1901.0,1152.7176470588236,819.4470588235295,4156.313725490196,1226.0745098039215,4399.509803921568,4645.650980392156
built_to_grass,264.0,73.0,54.0,298.0,138.0,250.26666666666665,401.0
built_to_flooded_vegetation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
built_to_crops,7202.643137254902,3420.0235294117647,3221.7490196078434,7064.117647058824,2995.576470588235,5028.2,3466.6392156862744
built_to_shrub_and_scrub,11144.211764705884,3994.63137254902,4152.850980392157,9248.149019607843,8425.039215686274,5639.505882352942,10938.188235294117
built_to_built,217031.07058823534,218778.28627450982,224950.80000000005,221881.57647058828,222944.10196078432,224749.94901960786,230725.7333333334
built_to_bare_soil,5830.325490196079,1070.0117647058823,2984.192156862745,346.0,2185.7215686274512,456.0,687.721568627451
built_to_snow_and_ice,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bare_soil_to_water,2195.0,6529.0,5200.905882352941,26066.21568627451,929.0,23768.992156862747,4533.0
bare_soil_to_trees,1947.8666666666668,5915.117647058823,10119.66274509804,47354.61568627452,635.0,21909.67058823529,3171.4823529411765
bare_soil_to_grass,105230.00392156863,229099.5058823529,88067.9843137255,470196.8196078431,34810.98823529412,652131.8274509805,25882.070588235292
bare_soil_to_flooded_vegetation,0.0,5.0,0.0,6.0,3.0,152.0,2.0
bare_soil_to_crops,430165.86666666664,1220921.2901960781,1435875.5529411766,878641.0901960784,185939.08627450978,221325.305882353,32283.400000000005
bare_soil_to_shrub_and_scrub,948393.9764705885,4440172.517647058,2506182.988235294,6797160.792156862,774273.0862745098,6758716.043137256,1670023.4470588237
bare_soil_to_built,518.7058823529412,2613.1450980392156,1906.6588235294116,5141.313725490196,760.0,4660.874509803922,363.2313725490196
bare_soil_to_bare_soil,6669852.705882354,10259252.450980393,9310754.349019608,4864864.815686275,5008124.247058825,4015366.588235295,3557728.886274511
bare_soil_to_snow_and_ice,2.0,6.0,17.0,0.0,0.0,10.0,11.0
snow_and_ice_to_water,14.0,0.0,0.0,0.0,0.0,0.0,43.0
snow_and_ice_to_trees,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snow_and_ice_to_grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snow_and_ice_to_flooded_vegetation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snow_and_ice_to_crops,4.0,0.0,0.0,0.0,0.0,0.0,0.0
snow_and_ice_to_shrub_and_scrub,20.0,0.0,0.0,0.0,0.0,0.0,1.0
snow_and_ice_to_built,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snow_and_ice_to_bare_soil,39.0,2.0,1.0,20.0,2.0,0.0,2.0
snow_and_ice_to_snow_and_ice,0.0,0.0,5.0,2.0,0.0,0.0,0.0
